No.,Time,Source,Destination,Protocol,Length,Info
1,0.000000,10.148.138.27,10.64.230.69,DNS,68,Standard query 0xa6db A mqtt-mini.facebook.com
2,0.034075,10.148.138.27,10.215.32.176,TCP,60,33012  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=9960 SACK_PERM TSval=1354093566 TSecr=0 WS=1024
3,0.064090,10.148.138.27,10.64.230.69,DNS,62,Standard query 0x7144 A mtalk.google.com
4,0.427882,10.64.230.69,10.148.138.27,DNS,113,Standard query response 0xa6db A mqtt-mini.facebook.com CNAME mqtt-mini.c10r.facebook.com A 31.13.80.34
5,0.428191,10.64.230.69,10.148.138.27,DNS,107,Standard query response 0x7144 A mtalk.google.com CNAME mobile-gtalk.l.google.com A 142.251.179.188
6,0.434876,10.215.32.176,10.148.138.27,TCP,48,"443  >  33012 [SYN, ACK] Seq=0 Ack=1 Win=1536 Len=0 MSS=9960 WS=1024"
7,0.435041,10.148.138.27,10.215.32.176,TCP,40,33012  >  443 [ACK] Seq=1 Ack=1 Win=65536 Len=0
8,0.441851,10.148.138.27,10.249.238.144,TCP,60,35734  >  5228 [SYN] Seq=0 Win=65535 Len=0 MSS=9960 SACK_PERM TSval=3017949122 TSecr=0 WS=1024
9,0.451445,10.148.138.27,10.215.32.176,TLSv1.3,446,Client Hello (SNI=mqtt-mini.facebook.com)
10,0.452249,10.215.32.176,10.148.138.27,TCP,40,443  >  33012 [ACK] Seq=1 Ack=407 Win=1571840 Len=0
11,0.484964,10.249.238.144,10.148.138.27,TCP,48,"5228  >  35734 [SYN, ACK] Seq=0 Ack=1 Win=1536 Len=0 MSS=9960 WS=1024"
12,0.485219,10.148.138.27,10.249.238.144,TCP,40,35734  >  5228 [ACK] Seq=1 Ack=1 Win=65536 Len=0
13,0.488787,10.148.138.27,10.249.238.144,TLSv1.3,557,Client Hello (SNI=mtalk.google.com)
14,0.489215,10.249.238.144,10.148.138.27,TCP,40,5228  >  35734 [ACK] Seq=1 Ack=518 Win=1571840 Len=0
15,0.505098,10.215.32.176,10.148.138.27,TLSv1.3,276,"Server Hello, Change Cipher Spec, Application Data"
16,0.505444,10.148.138.27,10.215.32.176,TCP,40,33012  >  443 [ACK] Seq=407 Ack=237 Win=67584 Len=0
17,0.518199,10.148.138.27,10.215.32.176,TLSv1.3,46,Change Cipher Spec
18,0.518423,10.215.32.176,10.148.138.27,TCP,40,443  >  33012 [ACK] Seq=237 Ack=413 Win=1571840 Len=0
19,0.519081,10.148.138.27,10.215.32.176,TLSv1.3,98,Application Data
20,0.519187,10.215.32.176,10.148.138.27,TCP,40,443  >  33012 [ACK] Seq=237 Ack=471 Win=1571840 Len=0
21,0.546567,10.148.138.27,10.215.32.176,TLSv1.3,568,Application Data
22,0.546755,10.215.32.176,10.148.138.27,TCP,40,443  >  33012 [ACK] Seq=237 Ack=999 Win=1571840 Len=0
23,0.560736,10.215.32.176,10.148.138.27,TLSv1.3,217,Application Data
24,0.560967,10.249.238.144,10.148.138.27,TLSv1.3,6636,"Server Hello, Change Cipher Spec, Application Data"
25,0.561450,10.148.138.27,10.215.32.176,TCP,40,33012  >  443 [ACK] Seq=999 Ack=414 Win=68608 Len=0
26,0.561466,10.148.138.27,10.249.238.144,TCP,40,35734  >  5228 [ACK] Seq=518 Ack=6597 Win=86016 Len=0
27,0.585717,10.148.138.27,10.249.238.144,TLSv1.3,104,"Change Cipher Spec, Application Data"
28,0.585969,10.249.238.144,10.148.138.27,TCP,40,5228  >  35734 [ACK] Seq=6597 Ack=582 Win=1571840 Len=0
29,0.614521,10.148.138.27,10.249.238.144,TLSv1.3,527,Application Data
30,0.614750,10.249.238.144,10.148.138.27,TCP,40,5228  >  35734 [ACK] Seq=6597 Ack=1069 Win=1571840 Len=0
31,0.622042,10.215.32.176,10.148.138.27,TLSv1.3,66,Application Data
32,0.622556,10.148.138.27,10.215.32.176,TCP,40,33012  >  443 [ACK] Seq=999 Ack=440 Win=68608 Len=0
33,0.680589,10.249.238.144,10.148.138.27,TLSv1.3,575,"Application Data, Application Data"
34,0.680845,10.148.138.27,10.249.238.144,TCP,40,35734  >  5228 [ACK] Seq=1069 Ack=7132 Win=99328 Len=0
35,0.718244,10.249.238.144,10.148.138.27,TLSv1.3,158,"Application Data, Application Data"
36,0.718573,10.148.138.27,10.249.238.144,TCP,40,35734  >  5228 [ACK] Seq=1069 Ack=7250 Win=99328 Len=0
37,0.788641,10.148.138.27,10.64.230.69,DNS,69,Standard query 0xb67b A android.apis.google.com
38,0.818435,10.64.230.69,10.148.138.27,DNS,109,Standard query response 0xb67b A android.apis.google.com CNAME clients.l.google.com A 142.250.69.78
39,0.832517,10.249.238.144,10.148.138.27,TLSv1.3,797,Application Data
40,0.832936,10.148.138.27,10.249.238.144,TCP,40,35734  >  5228 [ACK] Seq=1069 Ack=8007 Win=112640 Len=0
41,0.835056,10.249.238.144,10.148.138.27,TLSv1.3,1895,"Application Data, Application Data, Application Data"
42,0.835265,10.148.138.27,10.249.238.144,TCP,40,35734  >  5228 [ACK] Seq=1069 Ack=9862 Win=125952 Len=0
43,0.837458,10.249.238.144,10.148.138.27,TLSv1.3,1699,"Application Data, Application Data, Application Data, Application Data, Application Data"
44,0.837652,10.148.138.27,10.249.238.144,TCP,40,35734  >  5228 [ACK] Seq=1069 Ack=11521 Win=138240 Len=0
45,0.851173,10.148.138.27,10.188.241.137,QUIC,1278,"Initial, DCID=49ba63df42216587, PKN: 1, CRYPTO"
46,0.856918,10.148.138.27,10.188.241.137,QUIC,1278,"Initial, DCID=49ba63df42216587, PKN: 2, PADDING, PING, CRYPTO, CRYPTO, CRYPTO, CRYPTO, PING, PING, PING, PING, CRYPTO, PING, PING, PING, CRYPTO, PING, CRYPTO, CRYPTO, CRYPTO"
47,0.861920,10.148.138.27,10.188.241.137,QUIC,103,"0-RTT, DCID=49ba63df42216587"
48,0.875590,10.148.138.27,10.249.238.144,TLSv1.3,78,Application Data
49,0.875795,10.249.238.144,10.148.138.27,TCP,40,5228  >  35734 [ACK] Seq=11521 Ack=1107 Win=1571840 Len=0
50,0.888489,10.148.138.27,10.249.238.144,TLSv1.3,78,Application Data
51,0.888693,10.249.238.144,10.148.138.27,TCP,40,5228  >  35734 [ACK] Seq=11521 Ack=1145 Win=1571840 Len=0
52,0.901861,10.148.138.27,10.249.238.144,TLSv1.3,78,Application Data
53,0.901985,10.249.238.144,10.148.138.27,TCP,40,5228  >  35734 [ACK] Seq=11521 Ack=1183 Win=1571840 Len=0
54,0.902906,10.188.241.137,10.148.138.27,QUIC,68,"Initial, SCID=e9ba63df42216587, PKN: 1, ACK"
55,0.903115,10.188.241.137,10.148.138.27,QUIC,1278,"Initial, SCID=e9ba63df42216587, PKN: 2, ACK, PADDING"
56,0.916909,10.188.241.137,10.148.138.27,QUIC,1278,"Initial, SCID=e9ba63df42216587, PKN: 3, CRYPTO, PADDING"
57,0.917452,10.188.241.137,10.148.138.27,QUIC,322,Protected Payload (KP0)
58,0.917514,10.188.241.137,10.148.138.27,QUIC,984,Protected Payload (KP0)
59,0.917566,10.188.241.137,10.148.138.27,QUIC,55,Protected Payload (KP0)
60,0.919500,10.148.138.27,10.188.241.137,QUIC,1278,"Initial, DCID=e9ba63df42216587, PKN: 4, ACK, PADDING"
61,0.921176,10.148.138.27,10.188.241.137,QUIC,107,"Handshake, DCID=e9ba63df42216587"
62,0.923793,10.148.138.27,10.249.238.144,TLSv1.3,78,Application Data
63,0.923897,10.249.238.144,10.148.138.27,TCP,40,5228  >  35734 [ACK] Seq=11521 Ack=1221 Win=1571840 Len=0
64,0.925623,10.148.138.27,10.188.241.137,QUIC,340,"Protected Payload (KP0), DCID=e9ba63df42216587"
65,0.926186,10.148.138.27,10.188.241.137,QUIC,59,"Protected Payload (KP0), DCID=e9ba63df42216587"
66,0.927230,10.148.138.27,10.188.241.137,QUIC,286,"Protected Payload (KP0), DCID=e9ba63df42216587"
67,0.929343,10.188.241.137,10.148.138.27,QUIC,52,Protected Payload (KP0)
68,0.957938,10.188.241.137,10.148.138.27,QUIC,148,Protected Payload (KP0)
69,0.958061,10.188.241.137,10.148.138.27,QUIC,57,Protected Payload (KP0)
70,0.958453,10.148.138.27,10.188.241.137,QUIC,59,"Protected Payload (KP0), DCID=e9ba63df42216587"
71,0.958652,10.188.241.137,10.148.138.27,QUIC,53,Protected Payload (KP0)
72,0.985821,10.148.138.27,10.249.238.144,TLSv1.3,78,Application Data
73,0.985937,10.249.238.144,10.148.138.27,TCP,40,5228  >  35734 [ACK] Seq=11521 Ack=1259 Win=1571840 Len=0
74,1.003315,10.188.241.137,10.148.138.27,QUIC,244,Protected Payload (KP0)
75,1.003609,10.188.241.137,10.148.138.27,QUIC,95,Protected Payload (KP0)
76,1.003687,10.188.241.137,10.148.138.27,QUIC,200,Protected Payload (KP0)
77,1.008425,10.148.138.27,10.188.241.137,QUIC,63,"Protected Payload (KP0), DCID=e9ba63df42216587"
78,1.036562,10.148.138.27,10.188.241.137,QUIC,60,"Protected Payload (KP0), DCID=e9ba63df42216587"
79,1.064768,10.188.241.137,10.148.138.27,QUIC,52,Protected Payload (KP0)
80,1.080793,10.148.138.27,10.95.32.170,TCP,60,59092  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=9960 SACK_PERM TSval=4241618554 TSecr=0 WS=1024
81,1.099538,10.148.138.27,10.64.230.69,DNS,69,Standard query 0x356b A g-fallback.whatsapp.net
82,1.118888,10.95.32.170,10.148.138.27,TCP,48,"443  >  59092 [SYN, ACK] Seq=0 Ack=1 Win=1536 Len=0 MSS=9960 WS=1024"
83,1.119037,10.148.138.27,10.95.32.170,TCP,40,59092  >  443 [ACK] Seq=1 Ack=1 Win=65536 Len=0
84,1.133751,10.148.138.27,10.95.32.170,TLSv1.3,557,Client Hello
85,1.133927,10.95.32.170,10.148.138.27,TCP,40,443  >  59092 [ACK] Seq=1 Ack=518 Win=1571840 Len=0
86,1.140944,10.64.230.69,10.148.138.27,DNS,117,Standard query response 0x356b A g-fallback.whatsapp.net CNAME chat-fallback.cdn.whatsapp.net A 157.240.254.61
87,1.156410,10.148.138.27,10.159.80.59,TCP,60,39534  >  5222 [SYN] Seq=0 Win=65535 Len=0 MSS=9960 SACK_PERM TSval=2879923445 TSecr=0 WS=1024
88,1.179937,10.95.32.170,10.148.138.27,TLSv1.3,258,"Server Hello, Change Cipher Spec, Application Data"
89,1.180107,10.148.138.27,10.95.32.170,TCP,40,59092  >  443 [ACK] Seq=518 Ack=219 Win=67584 Len=0
90,1.186093,10.148.138.27,10.95.32.170,TLSv1.3,104,"Change Cipher Spec, Application Data"
91,1.186194,10.95.32.170,10.148.138.27,TCP,40,443  >  59092 [ACK] Seq=219 Ack=582 Win=1571840 Len=0
92,1.216991,10.159.80.59,10.148.138.27,TCP,48,"5222  >  39534 [SYN, ACK] Seq=0 Ack=1 Win=1536 Len=0 MSS=9960 WS=1024"
93,1.217259,10.148.138.27,10.159.80.59,TCP,40,39534  >  5222 [ACK] Seq=1 Ack=1 Win=65536 Len=0
94,1.222031,10.95.32.170,10.148.138.27,TLSv1.3,217,Application Data
95,1.223734,10.148.138.27,10.95.32.170,TCP,40,59092  >  443 [ACK] Seq=582 Ack=396 Win=68608 Len=0
96,1.307662,10.148.138.27,10.95.32.170,TLSv1.3,1424,Application Data
97,1.307892,10.95.32.170,10.148.138.27,TCP,40,443  >  59092 [ACK] Seq=396 Ack=1966 Win=1570816 Len=0
98,1.312369,10.148.138.27,10.159.80.59,TCP,44,"39534  >  5222 [PSH, ACK] Seq=1 Ack=1 Win=65536 Len=4 [TCP PDU reassembled in 235]"
99,1.312598,10.159.80.59,10.148.138.27,TCP,40,5222  >  39534 [ACK] Seq=1 Ack=5 Win=1571840 Len=0
100,1.323307,10.148.138.27,10.159.80.59,TCP,43,"39534  >  5222 [PSH, ACK] Seq=5 Ack=1 Win=65536 Len=3 [TCP PDU reassembled in 235]"
101,1.323583,10.159.80.59,10.148.138.27,TCP,40,5222  >  39534 [ACK] Seq=1 Ack=8 Win=1571840 Len=0
102,1.323743,10.148.138.27,10.159.80.59,TCP,48,"39534  >  5222 [PSH, ACK] Seq=8 Ack=1 Win=65536 Len=8 [TCP PDU reassembled in 235]"
103,1.323915,10.159.80.59,10.148.138.27,TCP,40,5222  >  39534 [ACK] Seq=1 Ack=16 Win=1571840 Len=0
104,1.374989,10.148.138.27,10.159.80.59,TCP,43,"39534  >  5222 [PSH, ACK] Seq=16 Ack=1 Win=65536 Len=3 [TCP PDU reassembled in 235]"
105,1.375289,10.159.80.59,10.148.138.27,TCP,40,5222  >  39534 [ACK] Seq=1 Ack=19 Win=1571840 Len=0
106,1.376056,10.148.138.27,10.159.80.59,TCP,371,"39534  >  5222 [PSH, ACK] Seq=19 Ack=1 Win=65536 Len=331 [TCP PDU reassembled in 235]"
107,1.376583,10.159.80.59,10.148.138.27,TCP,40,5222  >  39534 [ACK] Seq=1 Ack=350 Win=1571840 Len=0
108,1.381099,10.95.32.170,10.148.138.27,TLSv1.3,781,Application Data
109,1.381353,10.148.138.27,10.95.32.170,TCP,40,59092  >  443 [ACK] Seq=1966 Ack=1137 Win=69632 Len=0
110,1.528203,10.159.80.59,10.148.138.27,TCP,192,"5222  >  39534 [PSH, ACK] Seq=1 Ack=350 Win=1572864 Len=152 [TCP PDU reassembled in 140]"
111,1.528797,10.148.138.27,10.159.80.59,TCP,40,39534  >  5222 [ACK] Seq=350 Ack=153 Win=67584 Len=0
112,1.580248,10.148.138.27,10.159.80.59,TCP,43,"39534  >  5222 [PSH, ACK] Seq=350 Ack=153 Win=67584 Len=3 [TCP PDU reassembled in 235]"
113,1.580482,10.159.80.59,10.148.138.27,TCP,40,5222  >  39534 [ACK] Seq=153 Ack=353 Win=1571840 Len=0
114,1.581166,10.148.138.27,10.159.80.59,TCP,367,"39534  >  5222 [PSH, ACK] Seq=353 Ack=153 Win=67584 Len=327 [TCP PDU reassembled in 235]"
115,1.581291,10.159.80.59,10.148.138.27,TCP,40,5222  >  39534 [ACK] Seq=153 Ack=680 Win=1571840 Len=0
116,1.613485,10.148.138.27,10.159.80.59,TCP,43,"39534  >  5222 [PSH, ACK] Seq=680 Ack=153 Win=67584 Len=3 [TCP PDU reassembled in 235]"
117,1.613757,10.159.80.59,10.148.138.27,TCP,40,5222  >  39534 [ACK] Seq=153 Ack=683 Win=1571840 Len=0
118,1.613972,10.148.138.27,10.159.80.59,TCP,77,"39534  >  5222 [PSH, ACK] Seq=683 Ack=153 Win=67584 Len=37 [TCP PDU reassembled in 235]"
119,1.614072,10.159.80.59,10.148.138.27,TCP,40,5222  >  39534 [ACK] Seq=153 Ack=720 Win=1571840 Len=0
120,1.616201,10.148.138.27,10.159.80.59,TCP,43,"39534  >  5222 [PSH, ACK] Seq=720 Ack=153 Win=67584 Len=3 [TCP PDU reassembled in 235]"
121,1.616553,10.159.80.59,10.148.138.27,TCP,40,5222  >  39534 [ACK] Seq=153 Ack=723 Win=1571840 Len=0
122,1.616763,10.148.138.27,10.159.80.59,TCP,92,"39534  >  5222 [PSH, ACK] Seq=723 Ack=153 Win=67584 Len=52 [TCP PDU reassembled in 235]"
123,1.616868,10.159.80.59,10.148.138.27,TCP,40,5222  >  39534 [ACK] Seq=153 Ack=775 Win=1571840 Len=0
124,1.648683,10.148.138.27,10.159.80.59,TCP,43,"39534  >  5222 [PSH, ACK] Seq=775 Ack=153 Win=67584 Len=3 [TCP PDU reassembled in 235]"
125,1.648859,10.159.80.59,10.148.138.27,TCP,40,5222  >  39534 [ACK] Seq=153 Ack=778 Win=1571840 Len=0
126,1.648972,10.148.138.27,10.159.80.59,TCP,83,"39534  >  5222 [PSH, ACK] Seq=778 Ack=153 Win=67584 Len=43 [TCP PDU reassembled in 235]"
127,1.649022,10.159.80.59,10.148.138.27,TCP,40,5222  >  39534 [ACK] Seq=153 Ack=821 Win=1571840 Len=0
128,1.698468,10.148.138.27,10.159.80.59,TCP,43,"39534  >  5222 [PSH, ACK] Seq=821 Ack=153 Win=67584 Len=3 [TCP PDU reassembled in 235]"
129,1.698638,10.159.80.59,10.148.138.27,TCP,40,5222  >  39534 [ACK] Seq=153 Ack=824 Win=1571840 Len=0
130,1.698743,10.148.138.27,10.159.80.59,TCP,77,"39534  >  5222 [PSH, ACK] Seq=824 Ack=153 Win=67584 Len=37 [TCP PDU reassembled in 235]"
131,1.698790,10.159.80.59,10.148.138.27,TCP,40,5222  >  39534 [ACK] Seq=153 Ack=861 Win=1571840 Len=0
132,1.714308,10.148.138.27,10.159.80.59,TCP,43,"39534  >  5222 [PSH, ACK] Seq=861 Ack=153 Win=67584 Len=3 [TCP PDU reassembled in 235]"
133,1.714744,10.159.80.59,10.148.138.27,TCP,40,5222  >  39534 [ACK] Seq=153 Ack=864 Win=1571840 Len=0
134,1.715396,10.148.138.27,10.159.80.59,TCP,1140,"39534  >  5222 [PSH, ACK] Seq=864 Ack=153 Win=67584 Len=1100 [TCP PDU reassembled in 235]"
135,1.715598,10.159.80.59,10.148.138.27,TCP,40,5222  >  39534 [ACK] Seq=153 Ack=1964 Win=1570816 Len=0
136,1.730017,10.159.80.59,10.148.138.27,TCP,900,"5222  >  39534 [PSH, ACK] Seq=153 Ack=1964 Win=1570816 Len=860 [TCP PDU reassembled in 140]"
137,1.730417,10.148.138.27,10.159.80.59,TCP,40,39534  >  5222 [ACK] Seq=1964 Ack=1013 Win=68608 Len=0
138,1.802475,10.159.80.59,10.148.138.27,TCP,79,"5222  >  39534 [PSH, ACK] Seq=1013 Ack=1964 Win=1572864 Len=39 [TCP PDU reassembled in 140]"
139,1.803038,10.148.138.27,10.159.80.59,TCP,40,39534  >  5222 [ACK] Seq=1964 Ack=1052 Win=68608 Len=0
140,1.838275,10.159.80.59,10.148.138.27,XMPP/XML,73,
141,1.840675,10.148.138.27,10.159.80.59,TCP,40,39534  >  5222 [ACK] Seq=1964 Ack=1085 Win=68608 Len=0
142,1.878819,10.159.80.59,10.148.138.27,TCP,91,"5222  >  39534 [PSH, ACK] Seq=1085 Ack=1964 Win=1572864 Len=51 [TCP PDU reassembled in 243]"
143,1.879070,10.148.138.27,10.159.80.59,TCP,40,39534  >  5222 [ACK] Seq=1964 Ack=1136 Win=68608 Len=0
144,1.883238,10.159.80.59,10.148.138.27,TCP,904,"5222  >  39534 [PSH, ACK] Seq=1136 Ack=1964 Win=1572864 Len=864 [TCP PDU reassembled in 243]"
145,1.883435,10.148.138.27,10.159.80.59,TCP,40,39534  >  5222 [ACK] Seq=1964 Ack=2000 Win=70656 Len=0
146,1.900625,10.148.138.27,10.159.80.59,TCP,43,"39534  >  5222 [PSH, ACK] Seq=1964 Ack=2000 Win=70656 Len=3 [TCP PDU reassembled in 235]"
147,1.900868,10.159.80.59,10.148.138.27,TCP,40,5222  >  39534 [ACK] Seq=2000 Ack=1967 Win=1571840 Len=0
148,1.901292,10.148.138.27,10.159.80.59,TCP,70,"39534  >  5222 [PSH, ACK] Seq=1967 Ack=2000 Win=70656 Len=30 [TCP PDU reassembled in 235]"
149,1.901382,10.159.80.59,10.148.138.27,TCP,40,5222  >  39534 [ACK] Seq=2000 Ack=1997 Win=1571840 Len=0
150,1.982604,10.148.138.27,10.159.80.59,TCP,43,"39534  >  5222 [PSH, ACK] Seq=1997 Ack=2000 Win=70656 Len=3 [TCP PDU reassembled in 235]"
151,1.982881,10.159.80.59,10.148.138.27,TCP,40,5222  >  39534 [ACK] Seq=2000 Ack=2000 Win=1571840 Len=0
152,1.983137,10.148.138.27,10.159.80.59,TCP,146,"39534  >  5222 [PSH, ACK] Seq=2000 Ack=2000 Win=70656 Len=106 [TCP PDU reassembled in 235]"
153,1.983262,10.159.80.59,10.148.138.27,TCP,40,5222  >  39534 [ACK] Seq=2000 Ack=2106 Win=1571840 Len=0
154,2.013518,10.159.80.59,10.148.138.27,TCP,81,"5222  >  39534 [PSH, ACK] Seq=2000 Ack=2106 Win=1571840 Len=41 [TCP PDU reassembled in 243]"
155,2.051576,10.148.138.27,10.159.80.59,TCP,40,39534  >  5222 [ACK] Seq=2106 Ack=2041 Win=70656 Len=0
156,2.068585,10.148.138.27,10.159.80.59,TCP,43,"39534  >  5222 [PSH, ACK] Seq=2106 Ack=2041 Win=70656 Len=3 [TCP PDU reassembled in 235]"
157,2.068840,10.159.80.59,10.148.138.27,TCP,40,5222  >  39534 [ACK] Seq=2041 Ack=2109 Win=1571840 Len=0
158,2.068962,10.148.138.27,10.159.80.59,TCP,146,"39534  >  5222 [PSH, ACK] Seq=2109 Ack=2041 Win=70656 Len=106 [TCP PDU reassembled in 235]"
159,2.069013,10.159.80.59,10.148.138.27,TCP,40,5222  >  39534 [ACK] Seq=2041 Ack=2215 Win=1571840 Len=0
160,2.099876,10.159.80.59,10.148.138.27,TCP,73,"5222  >  39534 [PSH, ACK] Seq=2041 Ack=2215 Win=1571840 Len=33 [TCP PDU reassembled in 243]"
161,2.108150,10.148.138.27,10.159.80.59,TCP,40,39534  >  5222 [ACK] Seq=2215 Ack=2074 Win=70656 Len=0
162,2.112114,10.148.138.27,10.159.80.59,TCP,43,"39534  >  5222 [PSH, ACK] Seq=2215 Ack=2074 Win=70656 Len=3 [TCP PDU reassembled in 235]"
163,2.112341,10.159.80.59,10.148.138.27,TCP,40,5222  >  39534 [ACK] Seq=2074 Ack=2218 Win=1571840 Len=0
164,2.112531,10.148.138.27,10.159.80.59,TCP,458,"39534  >  5222 [PSH, ACK] Seq=2218 Ack=2074 Win=70656 Len=418 [TCP PDU reassembled in 235]"
165,2.112676,10.159.80.59,10.148.138.27,TCP,40,5222  >  39534 [ACK] Seq=2074 Ack=2636 Win=1571840 Len=0
166,2.133491,10.148.138.27,10.159.80.59,TCP,43,"39534  >  5222 [PSH, ACK] Seq=2636 Ack=2074 Win=70656 Len=3 [TCP PDU reassembled in 235]"
167,2.133671,10.159.80.59,10.148.138.27,TCP,40,5222  >  39534 [ACK] Seq=2074 Ack=2639 Win=1571840 Len=0
168,2.133765,10.148.138.27,10.159.80.59,TCP,83,"39534  >  5222 [PSH, ACK] Seq=2639 Ack=2074 Win=70656 Len=43 [TCP PDU reassembled in 235]"
169,2.139220,10.159.80.59,10.148.138.27,TCP,40,5222  >  39534 [ACK] Seq=2074 Ack=2682 Win=1571840 Len=0
170,2.179520,10.159.80.59,10.148.138.27,TCP,73,"5222  >  39534 [PSH, ACK] Seq=2074 Ack=2682 Win=1571840 Len=33 [TCP PDU reassembled in 243]"
171,2.218579,10.148.138.27,10.159.80.59,TCP,40,39534  >  5222 [ACK] Seq=2682 Ack=2107 Win=70656 Len=0
172,2.220905,10.159.80.59,10.148.138.27,TCP,73,"5222  >  39534 [PSH, ACK] Seq=2107 Ack=2682 Win=1572864 Len=33 [TCP PDU reassembled in 243]"
173,2.221350,10.148.138.27,10.159.80.59,TCP,40,39534  >  5222 [ACK] Seq=2682 Ack=2140 Win=70656 Len=0
174,2.247530,10.148.138.27,10.159.80.59,TCP,43,"39534  >  5222 [PSH, ACK] Seq=2682 Ack=2140 Win=70656 Len=3 [TCP PDU reassembled in 235]"
175,2.247719,10.159.80.59,10.148.138.27,TCP,40,5222  >  39534 [ACK] Seq=2140 Ack=2685 Win=1571840 Len=0
176,2.247821,10.148.138.27,10.159.80.59,TCP,83,"39534  >  5222 [PSH, ACK] Seq=2685 Ack=2140 Win=70656 Len=43 [TCP PDU reassembled in 235]"
177,2.247868,10.159.80.59,10.148.138.27,TCP,40,5222  >  39534 [ACK] Seq=2140 Ack=2728 Win=1571840 Len=0
178,2.249218,10.148.138.27,10.159.80.59,TCP,43,"39534  >  5222 [PSH, ACK] Seq=2728 Ack=2140 Win=70656 Len=3 [TCP PDU reassembled in 235]"
179,2.249259,10.159.80.59,10.148.138.27,TCP,40,5222  >  39534 [ACK] Seq=2140 Ack=2731 Win=1571840 Len=0
180,2.249360,10.148.138.27,10.159.80.59,TCP,83,"39534  >  5222 [PSH, ACK] Seq=2731 Ack=2140 Win=70656 Len=43 [TCP PDU reassembled in 235]"
181,2.249419,10.159.80.59,10.148.138.27,TCP,40,5222  >  39534 [ACK] Seq=2140 Ack=2774 Win=1571840 Len=0
182,2.251365,10.148.138.27,10.159.80.59,TCP,43,"39534  >  5222 [PSH, ACK] Seq=2774 Ack=2140 Win=70656 Len=3 [TCP PDU reassembled in 235]"
183,2.251487,10.159.80.59,10.148.138.27,TCP,40,5222  >  39534 [ACK] Seq=2140 Ack=2777 Win=1571840 Len=0
184,2.251578,10.148.138.27,10.159.80.59,TCP,130,"39534  >  5222 [PSH, ACK] Seq=2777 Ack=2140 Win=70656 Len=90 [TCP PDU reassembled in 235]"
185,2.251612,10.159.80.59,10.148.138.27,TCP,40,5222  >  39534 [ACK] Seq=2140 Ack=2867 Win=1571840 Len=0
186,2.512290,10.148.138.27,10.159.80.59,TCP,43,"39534  >  5222 [PSH, ACK] Seq=2867 Ack=2140 Win=70656 Len=3 [TCP PDU reassembled in 235]"
187,2.512504,10.159.80.59,10.148.138.27,TCP,40,5222  >  39534 [ACK] Seq=2140 Ack=2870 Win=1571840 Len=0
188,2.512605,10.148.138.27,10.159.80.59,TCP,92,"39534  >  5222 [PSH, ACK] Seq=2870 Ack=2140 Win=70656 Len=52 [TCP PDU reassembled in 235]"
189,2.512655,10.159.80.59,10.148.138.27,TCP,40,5222  >  39534 [ACK] Seq=2140 Ack=2922 Win=1571840 Len=0
190,2.540811,10.148.138.27,10.159.80.59,TCP,43,"39534  >  5222 [PSH, ACK] Seq=2922 Ack=2140 Win=70656 Len=3 [TCP PDU reassembled in 235]"
191,2.541293,10.159.80.59,10.148.138.27,TCP,40,5222  >  39534 [ACK] Seq=2140 Ack=2925 Win=1571840 Len=0
192,2.541570,10.148.138.27,10.159.80.59,TCP,95,"39534  >  5222 [PSH, ACK] Seq=2925 Ack=2140 Win=70656 Len=55 [TCP PDU reassembled in 235]"
193,2.541731,10.159.80.59,10.148.138.27,TCP,40,5222  >  39534 [ACK] Seq=2140 Ack=2980 Win=1571840 Len=0
194,2.553837,10.148.138.27,10.159.80.59,TCP,43,"39534  >  5222 [PSH, ACK] Seq=2980 Ack=2140 Win=70656 Len=3 [TCP PDU reassembled in 235]"
195,2.554040,10.159.80.59,10.148.138.27,TCP,40,5222  >  39534 [ACK] Seq=2140 Ack=2983 Win=1571840 Len=0
196,2.554490,10.148.138.27,10.159.80.59,TCP,71,"39534  >  5222 [PSH, ACK] Seq=2983 Ack=2140 Win=70656 Len=31 [TCP PDU reassembled in 235]"
197,2.554628,10.159.80.59,10.148.138.27,TCP,40,5222  >  39534 [ACK] Seq=2140 Ack=3014 Win=1571840 Len=0
198,2.657841,10.159.80.59,10.148.138.27,TCP,81,"5222  >  39534 [PSH, ACK] Seq=2140 Ack=3014 Win=1572864 Len=41 [TCP PDU reassembled in 243]"
199,2.658120,10.148.138.27,10.159.80.59,TCP,40,39534  >  5222 [ACK] Seq=3014 Ack=2181 Win=70656 Len=0
200,2.741666,10.159.80.59,10.148.138.27,TCP,331,"5222  >  39534 [PSH, ACK] Seq=2181 Ack=3014 Win=1572864 Len=291 [TCP PDU reassembled in 243]"
201,2.742170,10.148.138.27,10.159.80.59,TCP,40,39534  >  5222 [ACK] Seq=3014 Ack=2472 Win=72704 Len=0
202,3.658258,10.148.138.27,10.159.80.59,TCP,43,"39534  >  5222 [PSH, ACK] Seq=3014 Ack=2472 Win=72704 Len=3 [TCP PDU reassembled in 235]"
203,3.658836,10.159.80.59,10.148.138.27,TCP,40,5222  >  39534 [ACK] Seq=2472 Ack=3017 Win=1571840 Len=0
